Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Arsenal,30,27,38.5,38,418,3420,38.0,51,38,46,5,6,52,4,1.34,1.0,2.34,1.21,2.21,50.5,46.0,33.9,79.9,1.33,0.89,2.22,1.21,2.1,419,142,33.9,11.03,3.74,0.11,0.32,16.6,12,0.11,0.5,0.0,11854,15786,75.1,240543,90198,4791,5562,86.1,4878,5893,82.8,1947,3716,52.4,4.1,295,881,267,74,999,13987,1799,26,2635,473,458,180,76,54,18,9420,2300,4066,4277,9263,647,740,237,69,319,459,390,640,16.84,439,66,40,39,21,88,2.32,68,4,4,4,5,3,660,387,313,257,90,210,32.5,436,1721,27.0,2465,2707,1193,4,466,1427,1010,5,20631,2677,778,667,54.0,404,19,11719,129,484,427,14577,11854,81.3,1056,90,100,85,,105,18,161,1.66,51,74,-23,-0.61,50.5,68.4,-17.9,-0.47,1,398,5,5,1,3218,764,722,51.4,Premier-League,9,2017-2018
Bournemouth,22,26,52.2,38,418,3420,38.0,60,44,58,2,3,73,1,1.58,1.16,2.74,1.53,2.68,61.4,59.3,43.7,103.0,1.62,1.15,2.77,1.56,2.71,547,171,31.3,14.39,4.5,0.11,0.34,16.7,15,0.11,-1.4,-1.3,15009,19505,76.9,300947,104483,6205,7065,87.8,6016,7216,83.4,2491,4487,55.5,0.3,389,1177,366,92,1332,17713,1792,35,2956,587,528,213,92,69,15,11950,2853,4702,5276,11604,875,852,209,110,401,442,446,815,21.45,607,63,50,30,19,97,2.55,69,5,8,8,6,1,782,484,356,340,86,255,38.8,403,1945,32.2,2059,2670,1313,1,468,1384,1008,8,24305,2493,1070,552,61.4,361,26,14759,174,503,390,18060,15009,83.1,1375,90,100,85,,106,18,160,1.16,61,45,16,0.42,61.4,44.8,16.6,0.44,1,446,3,3,0,3850,902,816,52.5,Premier-League,9,2017-2018
Brighton,24,27,56.3,38,418,3420,38.0,49,36,48,1,3,30,2,1.29,0.95,2.24,1.26,2.21,52.6,50.3,34.5,84.9,1.38,0.91,2.29,1.32,2.23,560,171,30.5,14.74,4.5,0.09,0.28,17.9,31,0.09,-3.6,-2.3,17142,21212,80.8,325890,105447,7342,8192,89.6,7164,8256,86.8,2308,4040,57.1,1.5,374,1376,327,78,1469,19283,1929,29,3060,522,504,228,95,76,21,14393,2797,4022,5854,12867,803,868,275,39,350,529,436,847,22.29,587,69,71,50,25,81,2.13,51,9,9,6,6,0,552,344,254,213,85,165,33.0,335,1624,31.1,1554,2242,1428,3,405,1055,1027,8,25795,2054,976,729,62.8,497,25,16919,160,490,460,20152,17142,85.1,1504,90,100,86,,105,16,161,1.05,54,34,20,0.53,52.6,37.2,15.5,0.41,1,297,3,7,1,3489,888,964,47.9,Premier-League,9,2017-2018
Burnley,24,27,56.1,38,418,3420,38.0,38,29,35,3,5,45,6,1.0,0.76,1.76,0.92,1.68,51.8,48.3,37.5,85.8,1.36,0.99,2.35,1.27,2.26,569,160,28.1,14.97,4.21,0.06,0.22,17.9,13,0.09,-13.8,-13.3,15214,19752,77.0,296207,105407,6446,7339,87.8,6309,7556,83.5,2209,4190,52.7,-8.5,429,1143,365,91,1306,17799,1953,26,3018,602,551,240,83,80,23,12005,3010,4737,5450,11359,1010,931,266,50,374,504,465,892,23.47,683,69,54,31,17,67,1.76,45,3,5,8,3,3,548,337,283,211,54,146,34.8,274,1557,31.7,1596,2252,1063,2,382,947,1355,8,24496,2385,999,630,58.6,411,22,15007,189,508,359,18338,15214,83.0,1363,90,100,85,,96,18,169,1.42,39,36,3,0.08,51.8,34.5,17.2,0.45,2,444,5,0,1,3935,1193,1100,52.0,Premier-League,9,2017-2018
Chelsea,26,26,44.6,38,418,3420,38.0,36,26,34,2,2,75,1,0.95,0.68,1.63,0.89,1.58,35.3,33.8,25.4,59.1,0.93,0.67,1.6,0.89,1.56,374,116,31.0,9.84,3.05,0.09,0.29,17.6,11,0.09,0.7,0.2,14686,18448,79.6,295033,98971,5849,6573,89.0,6155,7113,86.5,2381,4077,58.4,0.6,266,1131,258,61,1176,16717,1731,28,2519,568,401,158,69,48,22,12312,2412,3724,5328,11032,657,712,271,50,329,489,375,554,14.58,406,44,28,27,21,57,1.5,38,4,3,6,4,2,685,451,343,265,77,259,35.1,478,1824,28.0,2469,2657,1381,6,455,1334,1016,11,23206,2540,687,584,53.4,345,20,14160,97,515,484,17419,14686,84.3,1235,90,100,85,,107,19,159,1.84,38,62,-24,-0.63,35.3,57.9,-22.7,-0.6,1,421,2,3,2,3140,625,734,46.0,Premier-League,9,2017-2018
Crystal Palace,28,27,54.7,38,418,3420,38.0,53,40,51,2,2,72,3,1.39,1.05,2.45,1.34,2.39,50.6,49.1,34.0,83.1,1.33,0.89,2.23,1.29,2.19,467,167,35.8,12.29,4.39,0.11,0.31,16.8,21,0.11,2.4,1.9,15465,19660,78.7,313634,106653,6146,7101,86.6,6471,7598,85.2,2558,4175,61.3,6.0,322,1259,334,89,1425,17692,1968,33,2584,679,531,208,90,77,9,12533,2950,4177,5404,11645,946,896,236,68,353,594,511,709,18.66,503,68,45,35,16,81,2.13,56,5,4,10,3,3,775,448,370,307,98,250,33.1,506,1788,30.6,2206,2477,1168,8,425,1280,1153,14,24707,2326,935,683,55.5,424,24,14905,112,498,502,18531,15465,83.5,1472,90,100,84,,107,21,159,1.16,55,45,10,0.26,50.6,56.1,-5.4,-0.14,2,422,2,10,1,3578,838,886,48.6,Premier-League,9,2017-2018
Everton,30,27,54.1,38,418,3420,38.0,58,51,55,3,5,49,5,1.53,1.34,2.87,1.45,2.79,52.3,48.8,35.7,84.4,1.38,0.94,2.32,1.28,2.22,541,175,32.3,14.24,4.61,0.1,0.31,18.1,19,0.09,5.7,6.2,15381,19818,77.6,301312,107866,6481,7400,87.6,6228,7455,83.5,2359,4194,56.2,15.3,382,1224,357,82,1436,17744,2074,26,3343,628,530,212,102,64,12,12226,3154,4438,5495,11547,881,1003,229,55,378,553,465,819,21.55,592,70,56,37,18,98,2.58,71,5,10,9,3,0,652,389,306,267,79,218,38.9,343,1694,31.8,1732,2391,1206,3,437,1128,1148,11,24806,2121,1002,670,59.3,423,23,15078,180,508,500,18494,15381,83.2,1517,90,100,85,,102,18,164,1.29,58,44,14,0.37,52.3,41.4,10.9,0.29,3,388,3,8,2,3928,1013,962,51.3,Premier-League,9,2017-2018
Huddersfield,25,27,54.3,38,418,3420,38.0,57,41,53,4,6,56,4,1.5,1.08,2.58,1.39,2.47,55.2,50.5,34.0,84.5,1.45,0.9,2.35,1.33,2.22,440,153,34.8,11.58,4.03,0.12,0.35,16.5,19,0.12,1.8,2.5,16173,20655,78.3,316582,112812,6488,7541,86.0,6934,8106,85.5,2425,4179,58.0,7.0,300,1315,298,63,1469,18662,1993,42,3180,521,378,210,88,76,25,13197,3119,4339,5665,12140,904,1014,267,110,383,513,506,670,17.63,458,73,44,44,18,86,2.26,59,5,7,7,6,2,741,452,381,273,87,248,44.6,308,1819,32.2,1939,2480,1234,2,460,1288,1067,10,25661,2294,877,675,59.0,433,25,15587,131,537,588,19554,16173,82.7,1549,90,100,84,,106,20,159,0.97,58,28,30,0.79,55.2,31.7,23.5,0.62,1,382,6,2,3,3911,939,925,50.4,Premier-League,9,2017-2018
Leicester City,27,26,52.1,38,418,3420,38.0,58,47,56,2,4,52,1,1.53,1.24,2.76,1.47,2.71,49.9,46.9,37.1,84.0,1.31,0.98,2.29,1.23,2.21,489,161,32.9,12.87,4.24,0.11,0.35,18.0,14,0.1,8.1,9.1,14111,18385,76.8,273223,98500,6125,7043,87.0,5567,6774,82.2,2116,3796,55.7,9.9,372,1151,322,83,1347,16390,1995,33,2867,591,476,216,107,71,12,11261,2863,4261,5126,10636,836,976,262,70,386,546,471,767,20.18,570,61,45,37,24,98,2.58,64,9,7,8,7,3,729,430,375,264,90,274,37.6,454,1669,30.0,1809,2584,1166,8,431,1294,1310,12,23512,2251,932,662,63.0,459,34,14004,190,499,500,17220,14111,81.9,1391,90,100,85,,105,18,161,1.24,60,56,4,0.11,49.9,48.1,1.8,0.05,0,372,3,6,3,3540,847,961,46.8,Premier-League,9,2017-2018
Liverpool,27,27,39.5,38,418,3420,38.0,38,23,34,4,6,50,0,1.0,0.61,1.61,0.89,1.5,34.0,29.5,19.6,49.0,0.9,0.51,1.41,0.78,1.29,273,96,35.2,7.18,2.53,0.12,0.35,17.0,10,0.11,4.0,4.5,11807,16047,73.6,238857,90296,4884,5678,86.0,4742,5797,81.8,1908,3871,49.3,3.4,193,783,185,58,913,14218,1829,26,2724,463,351,126,59,38,9,9362,2484,4201,4384,9195,798,786,257,95,398,494,416,416,10.95,291,43,24,34,8,56,1.47,35,3,5,7,5,1,712,453,402,269,41,228,31.9,487,1769,28.2,2578,2716,973,2,433,1359,1164,20,20909,2962,534,566,56.5,357,29,11829,76,509,500,14804,11807,79.8,953,90,100,85,,107,20,158,1.97,38,84,-46,-1.21,34.0,72.8,-38.7,-1.02,0,324,6,3,2,3347,778,746,51.0,Premier-League,9,2017-2018
